entid,ANCHEYEAR,ANCHEDATE,EMPNUM,WOMEMPNUM,BUSST
887340189,2017,2018-12-30,10.0,,22
31433441,2016,2017-11-02,,,29
779488130,2017,2018-08-23,6.0,1.0,22
653469865,2017,2018-01-28,5.0,3.0,22
530925125,2016,,,,22
472765231,2016,,,,24
661957353,2017,2018-02-23,12.0,5.0,22
47132699,2016,2017-01-22,13.0,5.0,22
936105819,2017,,4.0,,22
964911449,2016,,5.0,,22
362609371,2016,2017-08-27,9.0,1.0,22
1137436455,2017,,12.0,,22
262860897,2017,2018-06-21,4.0,2.0,22
1099163323,2015,2016-04-29,4.0,,22
319144241,2016,,,,22
348794911,2009,,5.0,,22
903415777,2017,2018-06-21,9.0,2.0,22
458240227,2017,,,,22
934793142,2017,2018-09-26,3.0,1.0,22
684352434,2013,,,,24
767847150,2017,2018-08-21,11.0,10.0,22
286283900,2014,2015-11-03,,,29
1139167835,2018,,,,2
683585420,2015,2016-03-08,,,2
841011628,2014,2015-11-26,,,3
1217125576,2013,2015-11-14,,,2
1027381971,2014,2015-09-10,,,2
290921603,2014,2015-02-27,,,2
114822988,2013,2015-10-02,12.0,,2
158286222,2015,2016-07-28,,,7
550415772,2013,2014-11-14,,,2
535903321,2014,2015-10-13,,,2
443503060,2015,2016-07-08,31.0,,2
1099163323,2014,2015-12-18,5.0,,22
1170821300,2015,2016-08-20,,,2
1128120344,2013,2014-05-22,3.0,,2
207081036,2015,2016-12-14,9.0,,2
1133325497,2015,2016-11-23,3.0,,22
443503060,2013,2015-07-18,32.0,,2
354234447,2013,2015-04-11,,,2
912867997,2015,2016-07-29,,,2
354234447,2014,2015-10-11,,,2
547150076,2014,2015-03-21,,,1
284484051,2013,2014-08-16,,,2
824528719,2013,2015-05-17,,,2
1007419866,2013,2015-03-28,,,2
1184704539,2014,2015-09-13,,,2
180058780,2014,2015-02-14,,,2
11879056,2014,2015-03-13,,,2
675476475,2015,2016-09-18,65.0,,2
188201477,2014,2015-07-15,,,2
1007419866,2015,2016-10-16,,,2
128629107,2015,2016-03-23,12.0,,2
609042115,2013,2014-01-31,,,2
555629327,2015,2016-05-06,,,2
772821149,2015,2016-01-23,,,2
330570022,2015,2016-12-24,,,2
982383623,2014,2015-03-11,,,2
590734540,2014,2015-04-02,,,9
1216733585,2014,2015-03-25,11.0,,2
692426396,2014,2015-10-20,,,7
23341331,2013,2016-04-29,,,3
699304319,2013,2014-02-28,,,2
316047105,2014,2015-12-19,,,2
1216733585,2015,2016-12-26,,,2
887340189,2015,2016-01-03,,,2
692426396,2015,2016-02-13,,,2
932644414,2015,2016-08-12,,,2
316047105,2013,2015-06-09,,,2
699304319,2014,2015-12-07,,,2
479137124,2014,2015-08-26,3.0,,2
1171511095,2013,2015-05-30,,,7
1056104267,2014,2015-02-26,,,2
747460346,2015,2016-04-08,,,2
944292542,2015,2016-11-27,,,2
93291786,2013,2015-06-28,,,2
552525326,2015,2016-12-21,,,2
1055270508,2015,2016-02-20,,,2
552651300,2015,2016-11-29,,,2
459023004,2013,2014-08-26,,,3
458240227,2015,2016-12-25,3.0,,3
1055270508,2013,2014-10-08,,,2
1165890393,2014,2015-12-29,,,2
93291786,2015,2016-03-26,,,2
398665284,2015,2016-03-27,,,2
756170963,2015,2016-06-03,,,2
1195913954,2013,2014-03-25,15.0,,2
936105819,2015,2016-11-14,,,2
1053170708,2016,2017-03-20,3.0,4.0,2
841011628,2016,2017-01-20,6.0,2.0,29
459023004,2016,2017-01-20,5.0,0.0,29
176450308,2016,2017-03-20,7.0,4.0,29
535903321,2016,2017-05-20,8.0,2.0,2
27679069,2016,2017-04-20,19.0,12.0,2
1211820076,2016,2017-04-20,17.0,5.0,2
789380757,2017,2018-01-07,104.0,28.0,22
443503060,2016,2017-04-25,37.0,8.0,22
632352660,2013,2018-03-30,5.0,,22
464689898,2014,2016-12-26,11.0,,22
22065829,2017,2018-04-21,13.0,3.0,22
540501276,2017,2018-12-23,22.0,15.0,22
550415772,2017,2018-05-20,203.0,50.0,26
809797407,2016,2017-10-09,10.0,1.0,22
1161909681,2016,2017-01-21,11.0,4.0,24
1084899872,2017,2018-08-23,2.0,1.0,22
1224295423,2017,2018-10-21,10.0,9.0,26
471406752,2017,2018-01-16,12.0,7.0,26
675476475,2017,2018-06-20,73.0,10.0,22
984396951,2017,2018-06-21,9.0,7.0,22
984396951,2016,2017-02-10,8.0,3.0,22
543659628,2017,2018-04-20,16.0,9.0,22
240392360,2017,2018-02-06,197.0,36.0,22
1117061229,2016,2017-09-28,20.0,6.0,22
41410728,2017,2018-07-22,6.0,3.0,22
460665239,2017,2018-10-01,2.0,,22
1007419866,2017,2018-02-01,8.0,12.0,22
73118731,2016,2017-09-13,10.0,1.0,22
73118731,2015,2016-12-14,10.0,,22
1207670140,2016,2017-02-28,5.0,3.0,22
1068933732,2016,2017-09-22,16.0,13.0,22
161379761,2017,2018-05-19,10.0,5.0,22
609042115,2016,2017-04-21,10.0,0.0,22
193996297,2017,2018-07-29,7.0,3.0,22
399069795,2016,,2.0,,4
1200765302,2016,,,,22
661957353,2016,2017-06-21,4.0,7.0,22
362609371,2015,2016-06-23,5.0,,22
936105819,2016,,4.0,,22
651030082,2017,,8.0,,22
999188308,2017,,,,29
240918338,2017,,,,22
1137436455,2016,,,,22
767847150,2016,2017-07-17,11.0,2.0,22
567925836,2017,2018-10-22,4.0,1.0,22
1133325497,2017,2018-02-17,4.0,7.0,22
348794911,2007,,5.0,,22
458240227,2016,,4.0,,22
684352434,2014,,,,24
362609371,2017,2018-12-19,7.0,4.0,22
149818750,2017,2018-02-04,11.0,8.0,22
1100313882,2017,,,,23
479137124,2017,,5.0,,22
1227965828,2018,,,,2
27679069,2013,2014-11-04,,,2
952898326,2013,2014-12-03,,,2
407662345,2014,2015-07-11,,,2
1207807961,2015,2016-08-15,,,2
407662345,2015,2016-03-11,,,2
697910280,2014,2015-05-27,8.0,,2
1217125576,2015,2016-01-18,,,2
338893548,2015,2016-05-29,,,2
983049526,2015,2016-02-17,,,3
939071641,2013,2015-02-11,,,2
939071641,2015,2016-11-12,,,2
283474715,2014,2015-07-29,,,2
553685277,2013,2015-09-06,,,2
195346865,2015,2016-08-25,,,2
426536647,2015,2016-12-23,,,2
284484051,2014,2015-02-15,,,2
717080844,2015,2016-10-23,11.0,,3
503437104,2015,2016-11-16,17.0,,2
180058780,2013,2015-04-08,,,2
128629107,2014,2015-01-26,,,2
875130972,2015,2016-10-20,,,2
555629327,2013,2015-10-09,,,2
394521948,2015,2016-05-07,,,2
399069795,2015,2016-05-21,,,2
717080844,2014,2015-10-10,,,3
1094561478,2013,2015-03-13,9.0,,2
824528719,2015,2016-02-25,,,2
556838756,2015,2016-10-21,,,2
5508393,2015,2016-11-15,,,2
1100313882,2014,2015-05-30,9.0,,2
62236164,2013,2015-09-27,,,2
1002763026,2015,2016-08-19,11.0,,22
533874303,2015,2016-07-24,,,2
994377140,2015,2016-07-23,19.0,,2
932644414,2014,2015-06-06,,,2
431806325,2014,2015-09-05,,,2
944292542,2014,2015-01-02,,,2
353268936,2013,2015-10-18,,,2
552651300,2014,2015-06-20,,,2
518841562,2014,2015-08-19,,,2
490179017,2014,2015-09-19,,,2
460665239,2014,2015-04-19,,,2
1055270508,2014,2015-05-20,,,2
459023004,2014,2015-02-09,,,3
459023004,2015,2016-05-17,,,3
790071042,2015,2016-04-23,3.0,,22
353268936,2015,2016-06-25,,,2
490179017,2015,2016-11-27,,,9
398665284,2014,2015-02-26,9.0,,2
174016066,2016,2017-11-20,6.0,10.0,2
1224295423,2016,2017-03-20,12.0,6.0,2
391384502,2016,2017-01-20,7.0,,2
887340189,2016,2017-10-20,10.0,,2
526173030,2016,2017-03-20,5.0,5.0,2
1048748321,2016,2017-02-24,4.0,8.0,22
5601451,2014,2015-03-01,,,29
1027381971,2016,2017-08-28,7.0,2.0,22
180058780,2017,2018-04-10,71.0,23.0,22
1184704539,2015,2016-02-24,4.0,,22
464689898,2017,2018-06-26,11.0,10.0,22
394521948,2016,2017-08-24,6.0,6.0,22
27679069,2017,2018-01-30,18.0,9.0,22
552525326,2016,2017-01-06,15.0,,22
552525326,2017,2018-07-04,9.0,,22
699304319,2017,2018-09-15,7.0,11.0,22
699304319,2016,2017-01-08,13.0,7.0,22
316047105,2016,2017-06-27,193.0,,22
556838756,2016,2017-04-28,12.0,9.0,22
389792581,2017,2018-06-14,9.0,6.0,22
983963171,2017,2018-02-28,10.0,6.0,22
188201477,2017,2018-07-05,11.0,4.0,22
1224682513,2015,2016-04-11,8.0,,22
535903321,2017,2018-09-24,4.0,1.0,26
1195913954,2016,2017-06-24,9.0,1.0,22
982383623,2016,2017-07-26,13.0,6.0,22
407662345,2016,2017-04-19,16.0,17.0,22
675476475,2014,2015-07-30,64.0,,22
240219997,2016,2017-08-25,11.0,7.0,22
692426396,2017,2018-01-17,11.0,5.0,24
391384502,2017,2018-03-12,3.0,,22
348794911,2011,2012-04-14,,,22
1117061229,2015,2016-10-03,19.0,,22
123162283,2017,2018-01-13,24.0,10.0,22
647305276,2016,2017-01-18,5.0,10.0,22
1207807961,2017,2018-01-13,2.0,0.0,22
207081036,2017,2018-05-15,6.0,0.0,22
1216733585,2016,2017-11-18,5.0,2.0,22
912867997,2017,2018-05-18,6.0,3.0,22
31433441,2017,2018-08-19,,,29
1154317216,2016,,,,26
238637939,2017,2018-11-23,3.0,3.0,22
651030082,2016,,10.0,,22
999188308,2014,,11.0,,29
240918338,2016,,,,22
61871703,2017,,13.0,,29
703708216,2017,2018-01-24,5.0,9.0,22
833396936,2016,2017-10-12,33.0,21.0,22
1133325497,2016,2017-05-18,10.0,1.0,22
1084995643,2017,,,,22
348794911,2010,,8.0,,22
684352434,2016,,,,24
591748203,2017,2018-10-01,6.0,6.0,22
1100313882,2016,,,,15
833396936,2017,2018-07-30,4.0,9.0,22
1017014251,2017,2018-01-15,7.0,6.0,22
286283900,2015,2016-05-19,,,29
286283900,2017,2018-11-01,9.0,,29
1007419866,2018,,,,2
207081036,2014,2015-06-24,9.0,,2
983049526,2013,2014-10-22,,,3
1027381971,2013,2014-08-15,,,2
759148318,2014,2015-08-31,,,2
547150076,2013,2015-05-21,,,1
1170823739,2014,2015-02-11,4.0,,2
391384502,2015,2016-08-10,,,2
1139167835,2015,2016-09-20,,,2
808058276,2015,2016-01-20,,,2
789380757,2015,2016-02-14,,,2
1128120344,2015,2016-07-29,8.0,,2
22426018,2015,2016-01-26,,,2
841011628,2013,2014-05-28,,,3
114822988,2015,2016-04-14,12.0,,2
389792581,2014,2015-12-23,13.0,,2
240918338,2014,2015-01-29,9.0,,2
767847150,2015,2016-11-22,12.0,,22
1084995643,2015,2016-04-23,,,7
982383623,2013,2014-06-20,,,2
471406752,2014,2015-05-08,,,2
349194971,2015,2016-02-12,,,2
426536647,2013,2014-08-26,,,2
647305276,2014,2015-10-31,8.0,,2
722495531,2015,2016-06-08,,,7
109000061,2015,2016-02-18,,,2
637198672,2013,2015-06-16,,,2
553685277,2014,2015-11-06,,,2
556838756,2014,2015-08-17,,,2
994377140,2014,2015-09-20,,,2
38419352,2014,2015-04-24,14.0,,22
1026114200,2015,2016-04-16,,,2
38419352,2013,2014-12-15,15.0,,22
1224295423,2013,2015-08-16,,,2
398665284,2013,2014-09-06,,,2
176450308,2013,2014-01-05,9.0,,3
822631215,2013,2015-10-12,,,7
93291786,2014,2015-12-03,,,2
123162283,2015,2016-02-04,,,2
852937779,2015,2016-08-01,5.0,,22
822631215,2014,2015-01-12,,,7
353268936,2014,2015-02-18,,,2
552525326,2014,2015-06-29,11.0,,2
804923936,2016,2017-06-20,11.0,11.0,2
1128120344,2016,2017-06-20,9.0,4.0,2
704679891,2016,2017-01-20,7.0,7.0,29
471406752,2016,2017-06-20,5.0,4.0,2
550415772,2016,2017-04-20,199.0,59.0,2
912867997,2016,2017-10-20,3.0,,2
128629107,2016,2017-09-20,7.0,,2
653469865,2016,2017-02-20,4.0,7.0,2
188201477,2016,2017-07-20,9.0,3.0,2
38419352,2016,2017-08-05,13.0,5.0,22
5601451,2015,2016-01-23,,,29
1027381971,2017,2018-02-07,7.0,1.0,22
533874303,2016,2017-10-28,9.0,6.0,22
283474715,2016,2017-07-22,24.0,17.0,22
283474715,2017,2018-02-27,28.0,17.0,22
632352660,2014,2018-09-30,8.0,,22
590734540,2017,2018-01-21,7.0,0.0,22
771719886,2017,2018-11-17,20.0,15.0,22
804923936,2017,2018-05-08,12.0,9.0,22
683295322,2017,2018-12-20,34.0,18.0,28
759148318,2017,2018-01-15,7.0,1.0,22
281493524,2016,2017-08-27,22.0,9.0,22
43508087,2017,2018-07-16,6.0,6.0,26
983963171,2016,2017-10-12,10.0,6.0,22
128629107,2017,2018-05-21,16.0,,22
1211820076,2013,2014-04-04,5.0,,22
952898326,2016,2017-02-10,8.0,7.0,22
5508393,2017,2018-05-26,4.0,3.0,22
240219997,2017,2018-11-14,7.0,2.0,22
692426396,2016,2017-08-26,3.0,8.0,22
1170821300,2016,2017-01-21,1.0,3.0,22
892196320,2016,2017-03-24,11.0,4.0,22
338893548,2017,2018-06-02,12.0,1.0,22
116650344,2017,2018-08-22,4.0,7.0,22
338893548,2016,2017-08-17,14.0,6.0,22
141454360,2017,2018-12-17,8.0,3.0,22
348794911,2013,2014-10-13,,,22
176450308,2017,2018-12-11,7.0,6.0,22
41410728,2016,2017-06-16,10.0,6.0,22
307660534,2016,2017-03-23,7.0,3.0,24
307660534,2017,2018-05-03,8.0,6.0,24
307660534,2013,2017-08-23,4.0,,24
93291786,2016,2017-07-27,41.0,11.0,22
11879056,2016,2017-08-04,5.0,2.0,22
503437104,2017,2018-12-26,16.0,8.0,22
891897604,2016,2017-12-21,6.0,9.0,22
609042115,2017,2018-12-14,3.0,4.0,22
1055270508,2016,2017-01-24,11.0,,22
1202534863,2017,2018-08-23,13.0,8.0,26
549903142,2016,2017-12-25,6.0,,29
290921603,2016,2017-12-14,0.0,4.0,22
128182389,2013,,,,22
163033315,2016,2017-12-26,3.0,5.0,22
875130972,2016,,,,22
603761273,2017,2018-06-14,6.0,7.0,22
903415777,2016,2017-06-21,4.0,0.0,22
407842625,2017,2018-01-16,12.0,2.0,22
999188308,2015,,6.0,,29
61871703,2014,,11.0,,29
479137124,2016,,6.0,,22
130477767,2017,,,,22
1051173052,2017,2018-11-23,13.0,,22
1084995643,2016,,,,24
776724585,2017,2018-07-24,3.0,9.0,22
790071042,2017,2018-11-27,10.0,1.0,22
1048748321,2017,2018-08-28,8.0,1.0,22
591748203,2016,2017-01-01,10.0,12.0,22
389792581,2013,2015-01-23,13.0,,2
895149898,2014,2015-07-31,,,2
1014620141,2014,2015-12-15,10.0,,2
952898326,2015,2016-04-30,5.0,,2
22426018,2013,2014-10-23,,,2
789380757,2013,2015-07-04,8.0,,2
566716001,2014,2015-05-11,,,2
389792581,2015,2016-02-14,10.0,,2
895149898,2015,2016-11-29,,,2
1161909681,2013,2015-08-16,,,5
22426018,2014,2015-10-28,,,2
443503060,2014,2015-07-18,,,2
1217125576,2014,2015-12-14,,,2
759148318,2015,2016-06-11,,,2
27679069,2015,2016-10-23,,,2
1084995643,2013,2015-10-22,,,7
283474715,2015,2016-07-23,,,2
540501276,2015,2016-09-27,,,3
983963171,2013,2014-08-29,9.0,,2
156971183,2013,2015-06-22,,,2
471406752,2015,2016-05-11,,,2
526173030,2015,2016-10-31,,,2
1084899872,2014,2015-11-10,,,2
394521948,2014,2015-02-19,,,2
540501276,2013,2014-02-28,6.0,,3
824528719,2014,2015-07-17,,,2
109000061,2013,2015-02-11,,,2
647305276,2013,2015-02-28,9.0,,2
230631274,2015,2016-02-09,,,2
1100313882,2015,2016-01-16,11.0,,2
1207670140,2014,2015-08-18,,,2
23341331,2014,2016-08-29,,,3
1002763026,2014,2015-10-09,6.0,,22
809797407,2014,2015-12-12,,,2
1207670140,2015,2016-11-07,,,2
891897604,2013,2014-09-16,,,2
490179017,2013,2015-12-19,,,2
993791056,2013,2014-02-20,,,2
574002370,2014,2015-09-09,10.0,,2
1079065272,2015,2016-03-23,,,2
756170963,2013,2014-11-22,,,2
176450308,2015,2016-03-09,,,3
241664711,2014,2015-05-25,8.0,,2
460665239,2015,2016-12-19,,,2
756170963,2014,2015-06-14,,,2
704679891,2014,2015-05-02,,,3
1165890393,2015,2016-03-12,,,2
1195913954,2015,2016-01-16,,,2
540501276,2016,2017-11-20,16.0,13.0,29
731114139,2016,2017-07-20,9.0,4.0,2
389792581,2016,2017-03-20,5.0,10.0,2
141454360,2016,2017-07-20,2.0,10.0,2
195346865,2016,2017-10-20,6.0,4.0,2
781000540,2016,2017-08-20,7.0,9.0,12
330570022,2016,2017-09-20,1.0,9.0,12
1084899872,2016,2017-03-20,4.0,,2
123162283,2016,2017-06-20,2.0,1.0,2
349194971,2016,2017-01-20,10.0,6.0,2
5601451,2016,2017-08-06,18.0,,29
258497547,2017,2018-09-17,10.0,4.0,22
632352660,2016,2018-03-31,8.0,1.0,22
722495531,2016,2017-08-18,8.0,8.0,15
722495531,2017,2018-12-12,6.0,6.0,22
717080844,2016,2017-02-27,7.0,4.0,22
526173030,2017,2018-01-24,14.0,10.0,22
284484051,2016,2017-12-22,3.0,3.0,22
683295322,2016,2017-03-15,37.0,12.0,28
809797407,2017,2018-09-01,17.0,8.0,22
114822988,2016,2017-06-08,16.0,8.0,22
316047105,2017,2018-03-22,201.0,,22
556838756,2017,2018-02-28,13.0,6.0,22
1067859507,2016,2017-04-08,107.0,80.0,22
62236164,2017,2018-04-15,24.0,8.0,26
747460346,2016,2017-08-14,19.0,12.0,22
566716001,2017,2018-11-17,42.0,34.0,22
552651300,2017,2018-05-21,7.0,3.0,22
240392360,2014,2016-05-15,201.0,,22
240392360,2013,2014-10-25,174.0,,22
981042316,2015,2017-09-10,10.0,,22
353268936,2016,2017-08-13,14.0,5.0,22
230631274,2017,2018-01-09,1.0,4.0,22
11879056,2017,2018-08-27,6.0,9.0,22
705940562,2013,2017-09-29,4.0,,22
731114139,2017,2018-08-25,8.0,8.0,22
946255845,2017,2018-01-05,31.0,,29
1094081770,2016,2017-02-13,10.0,,22
1068933732,2017,2018-11-19,14.0,5.0,22
161379761,2016,2017-06-15,8.0,1.0,22
193996297,2016,2017-08-04,6.0,6.0,22
1202534863,2016,2017-03-25,6.0,5.0,26
549903142,2014,2016-03-15,,,29
932644414,2017,2018-07-26,2.0,9.0,22
128182389,2014,,,,22
901842948,2017,,,,29
999188308,2016,,,,29
986206434,2017,,,,29
61871703,2015,,5.0,,29
697910280,2016,,,,22
1002763026,2017,2018-05-19,5.0,10.0,22
1051173052,2016,2018-10-23,4.0,,22
930564465,2016,2017-12-18,1.0,1.0,22
960114585,2017,,,,22
1094959028,2017,2018-01-13,21.0,,29
697910280,2017,,,,22
1206860874,2015,2016-04-12,,,2
290921603,2015,,,,2
130477767,2015,2016-04-03,,,2
1161909681,2015,2016-12-27,,,2
566716001,2015,2016-04-14,,,2
807391640,2013,2016-10-16,29.0,,2
1133325497,2014,2016-04-23,3.0,,22
776724585,2015,2016-05-01,2.0,,22
535903321,2015,2016-01-26,,,2
407662345,2013,2015-04-11,,,2
808058276,2013,2015-01-02,3.0,,2
683585420,2014,2015-12-30,,,2
141454360,2014,2015-07-16,5.0,,2
841011628,2015,2016-07-04,,,3
550415772,2014,2015-03-01,,,2
240918338,2015,2016-10-07,,,2
1161909681,2014,2015-02-16,,,5
283474715,2013,2015-06-29,,,2
983963171,2014,2015-10-10,,,2
540501276,2014,2015-04-02,,,3
471406752,2013,2014-11-08,,,2
553685277,2015,2016-11-08,,,2
637198672,2015,2016-10-12,,,2
503437104,2014,2015-11-09,21.0,,2
1007419866,2014,2015-08-28,,,2
1211820076,2015,2016-12-02,,,2
284484051,2015,2016-06-15,,,2
22065829,2014,2015-01-11,,,3
22065829,2015,2016-01-14,,,3
330570022,2014,2015-03-18,,,2
399069795,2013,2015-05-18,,,2
1084899872,2015,2016-08-24,,,2
180058780,2015,2016-06-14,,,2
156971183,2014,2015-05-22,,,2
399069795,2014,2015-04-18,,,2
1171511095,2015,2016-01-28,,,7
1216733585,2013,2014-07-26,3.0,,2
472765231,2015,2016-01-13,9.0,,7
809797407,2015,2016-12-04,,,2
887340189,2013,2015-02-17,,,2
699304319,2015,2016-09-01,,,2
692426396,2013,2015-12-20,,,7
930564465,2015,2016-07-15,7.0,,22
891897604,2014,2015-11-30,,,2
334098857,2015,2016-08-20,,,2
1171511095,2014,2015-06-30,,,7
809797407,2013,2015-12-12,,,2
771719886,2015,2016-01-15,,,2
161379761,2015,2016-08-31,,,2
993791056,2015,2016-08-24,,,2
822631215,2015,2016-02-11,,,7
774235200,2013,2015-02-20,,,7
653469865,2015,2016-06-22,,,2
704679891,2015,2016-12-17,,,3
771719886,2014,2015-12-09,10.0,,2
41410728,2015,2016-03-29,,,2
1067859507,2014,2015-06-30,23.0,,2
174016066,2015,2016-12-11,13.0,,2
123162283,2014,2015-09-24,,,2
936105819,2014,2015-01-13,,,2
771719886,2016,2017-11-20,12.0,13.0,2
22426018,2016,2017-07-20,11.0,9.0,2
555629327,2016,2017-11-20,141.0,43.0,2
790071042,2016,2017-12-26,11.0,7.0,22
62236164,2016,2017-04-20,5.0,7.0,2
1165890393,2016,2017-11-20,12.0,6.0,2
1184704539,2016,2017-12-20,6.0,6.0,2
677932389,2016,2017-02-20,6.0,5.0,2
960114585,2016,2017-07-20,7.0,5.0,2
852937779,2016,2017-07-14,10.0,5.0,22
993791056,2016,2017-10-11,10.0,5.0,22
5601451,2017,2018-06-10,5.0,,29
23341331,2017,2018-01-29,12.0,2.0,22
841011628,2017,2018-05-27,11.0,4.0,22
186538560,2017,2018-09-06,6.0,7.0,22
555629327,2017,2018-05-30,146.0,42.0,22
426536647,2016,2017-08-25,7.0,5.0,22
547150076,2017,2018-09-08,8.0,,15
281493524,2017,2018-09-20,25.0,16.0,22
281493524,2013,2014-03-09,28.0,,22
1067859507,2017,2018-12-04,102.0,74.0,22
1224682513,2017,2018-02-28,2.0,3.0,22
398665284,2016,2017-02-16,10.0,3.0,22
637198672,2016,2017-10-10,8.0,7.0,22
892196320,2015,2016-02-12,9.0,,22
747460346,2017,2018-07-13,18.0,8.0,22
349194971,2017,2018-12-15,13.0,11.0,22
552651300,2016,2017-01-06,4.0,8.0,22
1217125576,2017,2018-01-30,63.0,21.0,22
781000540,2017,2018-06-25,5.0,7.0,28
1217125576,2016,2017-05-20,62.0,16.0,22
1117061229,2017,2018-09-27,21.0,,22
981042316,2017,2018-12-13,10.0,5.0,22
195346865,2017,2018-06-02,13.0,0.0,26
460665239,2016,2017-06-23,4.0,,22
647305276,2017,2018-05-14,11.0,9.0,22
353268936,2017,2018-02-14,5.0,7.0,22
983088032,2017,2018-06-20,18.0,8.0,22
705940562,2016,2017-08-29,1.0,5.0,22
705940562,2015,2017-07-29,4.0,,22
946255845,2016,2017-01-29,35.0,,29
1207807961,2016,2017-12-02,2.0,8.0,22
891897604,2017,2018-06-24,11.0,3.0,22
808058276,2017,2018-01-15,7.0,3.0,15
574002370,2017,2018-05-18,8.0,7.0,22
549903142,2015,2016-12-15,,,29
994377140,2017,2018-07-03,22.0,9.0,22
290921603,2017,2018-02-26,3.0,7.0,22
530925125,2013,,,,22
317176006,2014,,,,29
109000061,2016,,,,22
130477767,2016,,,,22
901842948,2014,,15.0,,29
986206434,2014,,3.0,,29
61871703,2016,,6.0,,29
1113254267,2017,,,,23
38419352,2017,2018-01-10,21.0,6.0,22
163033315,2017,2018-08-29,10.0,2.0,22
1094959028,2016,2017-05-21,19.0,,29
895605368,2017,2018-08-22,8.0,,29
547150076,2018,2019-07-26,6.0,,11
27679069,2018,2019-08-26,22.0,19.0,2
23341331,2018,2019-12-27,5.0,8.0,2
807391640,2018,2019-01-26,20.0,9.0,2
717080844,2018,2019-11-18,3.0,7.0,2
458240227,2018,2019-06-15,9.0,9.0,2
845071982,2018,2019-01-19,5.0,7.0,2
692426396,2018,2019-08-21,5.0,4.0,2
240918338,2018,2019-04-20,7.0,3.0,2
776724585,2018,2019-04-01,10.0,6.0,2
771719886,2018,2019-10-25,11.0,10.0,2
704679891,2018,2019-04-10,6.0,4.0,2
675476475,2018,2019-09-26,63.0,6.0,2
1079065272,2018,2019-03-08,9.0,2.0,2
307660534,2018,2019-08-10,8.0,8.0,24
566716001,2018,2019-09-15,31.0,25.0,2
540501276,2018,2019-11-25,30.0,16.0,2
426536647,2018,2019-11-22,9.0,6.0,2
1117061229,2018,2019-09-24,13.0,,2
338893548,2018,2019-04-14,6.0,1.0,2
22426018,2018,2019-09-21,9.0,3.0,2
994377140,2018,2019-10-20,21.0,11.0,2
747460346,2018,2019-03-06,19.0,11.0,2
389792581,2018,2019-01-17,8.0,6.0,2
983049526,2018,2019-11-14,11.0,7.0,2
1224682513,2018,2019-02-21,6.0,0.0,28
11879056,2018,2019-10-20,6.0,10.0,2
459023004,2018,2019-05-06,12.0,3.0,2
1084995643,2018,2019-12-12,7.0,0.0,2
535903321,2018,2019-02-01,9.0,4.0,2
609042115,2018,2019-10-28,3.0,2.0,2
176450308,2018,2019-11-24,6.0,6.0,2
901842948,2018,2019-03-12,8.0,,29
932644414,2018,2019-11-11,7.0,1.0,2
603761273,2018,2019-01-19,16.0,7.0,2
163033315,2018,2019-02-03,8.0,8.0,2
567925836,2018,2019-06-26,3.0,10.0,2
984396951,2018,2019-03-10,9.0,6.0,2
983088032,2018,2019-03-21,7.0,,2
683585420,2018,2019-05-07,2.0,0.0,2
406704808,2018,2019-09-12,72.0,16.0,2
174016066,2018,2019-07-26,13.0,12.0,2
186538560,2018,2019-06-16,5.0,3.0,2
1076693099,2018,2019-11-13,3.0,7.0,2
1060587428,2018,2019-02-20,8.0,,2
97341465,2018,2019-03-27,7.0,4.0,2
60134924,2018,2019-07-05,7.0,1.0,2
262860897,2018,2019-06-10,9.0,2.0,22
960114585,2018,2019-08-07,3.0,4.0,22
897913579,2018,2019-06-13,2.0,6.0,22
158286222,2018,2019-04-24,12.0,,24
607271397,2018,2019-04-17,5.0,1.0,22
472765231,2017,2018-02-09,8.0,2.0,22
607271397,2017,2018-02-21,12.0,1.0,22
109000061,2018,2019-06-21,13.0,13.0,22
964911449,2018,2019-01-02,10.0,,22
1137436455,2018,2019-06-02,12.0,7.0,22
697910280,2018,2019-09-10,16.0,13.0,22
986206434,2018,2019-05-28,14.0,,29
61871703,2018,2019-03-09,11.0,,29
974701908,2018,2019-12-25,10.0,9.0,22
161927179,2018,2019-01-05,11.0,7.0,22
1211042091,2018,2019-07-30,6.0,7.0,22
651030082,2018,2019-12-28,7.0,4.0,22
936105819,2018,2019-05-30,6.0,,22
930564465,2018,2019-02-28,10.0,6.0,22
809797407,2018,2019-12-06,1.0,0.0,22
1099163323,2018,2019-12-28,11.0,1.0,22
362609371,2018,2019-02-13,10.0,4.0,22
1017014251,2018,2019-08-29,2.0,8.0,22
1002763026,2018,2019-12-17,3.0,5.0,22
348794911,2017,2018-03-07,12.0,,22
348794911,2018,2019-06-11,17.0,,22
533874303,2018,2019-11-05,13.0,3.0,22
1216733585,2018,2019-08-30,4.0,,22
1217125576,2018,2019-03-26,65.0,,22
1207670140,2018,2019-10-24,3.0,10.0,22
759148318,2018,2019-01-20,20.0,10.0,22
1027381971,2018,2019-06-26,6.0,7.0,22
443503060,2018,2019-11-10,28.0,13.0,22
767847150,2018,2019-10-21,3.0,10.0,22
895149898,2018,2019-03-17,5.0,8.0,16
1171511095,2018,2019-11-18,1.0,6.0,26
141454360,2018,2019-03-18,8.0,6.0,22
258497547,2018,2019-11-27,5.0,6.0,22
841011628,2018,2019-03-14,8.0,9.0,22
