entid,region_id,entertype_tax,industry_tax,registertype,economic_type,incometax_rate,collection_type,EMPNUM,year
877887130,2117,,,20,1006,,2,3.0,2016.0
987582746,2118,0.0,2.0,9,444,0.25,0,4.0,
987582746,2118,,,9,922,,2,9.0,2016.0
987582746,2118,,,9,1324,,2,3.0,2015.0
987582746,2118,,,9,922,0.25,2,1.0,2017.0
270625734,2123,0.0,2.0,20,478,0.25,0,5.0,
270625734,2123,,,9,1381,,2,2.0,2016.0
138912471,2115,0.0,2.0,39,405,0.25,0,3.0,
138912471,2115,,,9,1203,,2,2.0,2016.0
138912471,2115,,,9,1203,,2,3.0,2015.0
138912471,2115,,,9,1203,0.25,2,1.0,2017.0
352915806,2144,,,9,922,,2,1.0,2016.0
352915806,2144,,,9,922,0.25,2,5.0,2017.0
955813934,2153,0.0,,9,247,0.25,1,,
955813934,2153,,,9,912,,2,15.0,2016.0
115709829,2159,0.0,2.0,9,258,0.25,0,7.0,
115709829,2159,,,9,997,,2,15.0,2016.0
115709829,2159,,,9,997,,2,2.0,2015.0
115709829,2159,,,9,997,0.25,2,2.0,2017.0
1206918550,2144,0.0,2.0,20,306,0.25,0,2.0,
1206918550,2144,,,20,1072,,2,3.0,2016.0
1206918550,2144,,,20,1072,,2,3.0,2015.0
1206918550,2144,,,20,1072,0.25,2,1.0,2017.0
994929954,2116,0.0,2.0,9,384,0.25,1,,
994929954,2116,,,9,1326,,2,6.0,2016.0
994929954,2116,,,9,1159,,2,6.0,2015.0
994929954,2116,,,9,1326,0.25,2,13.0,2017.0
180058780,2151,0.0,1.0,9,155,0.25,0,67.0,
180058780,2151,,,9,776,,2,50.0,2016.0
180058780,2151,,,9,776,,2,50.0,2015.0
180058780,2151,,,9,776,0.25,2,65.0,2017.0
1093711216,2195,0.0,2.0,20,306,0.25,0,,
1093711216,2195,,,9,1045,,2,1.0,2016.0
1093711216,2195,,,9,1045,0.25,2,2.0,2017.0
580439677,2187,0.0,2.0,20,306,0.25,0,2.0,
580439677,2187,,,20,1058,,2,3.0,2016.0
580439677,2191,,,20,1058,,2,3.0,2015.0
580439677,2191,,,20,1058,0.25,2,2.0,2017.0
193996297,2160,0.0,2.0,9,306,0.25,0,5.0,
193996297,2160,,,9,851,,2,5.0,2016.0
193996297,2160,,,9,851,,2,8.0,2015.0
193996297,2160,,,9,851,0.25,2,1.0,2017.0
452375518,2197,,2.0,39,478,0.25,1,,
452375518,2197,,,9,1254,,2,1.0,2016.0
452375518,2197,,,9,1254,0.25,2,3.0,2017.0
1188494948,2162,,,22,514,,2,25.0,2016.0
1188494948,2162,,,22,514,0.25,2,5.0,2017.0
136216434,2197,,,9,1056,,2,4.0,2016.0
136216434,2197,,,9,1056,0.25,2,3.0,2017.0
946664621,2123,0.0,2.0,9,478,0.25,0,,
946664621,2123,,,9,1250,,2,3.0,2016.0
946664621,2123,,,20,1250,0.25,2,2.0,2017.0
1039282234,2192,,,9,1205,0.25,2,3.0,2017.0
118452606,2123,,,9,1309,,2,2.0,2016.0
118452606,2123,,,9,1309,,2,3.0,2015.0
118452606,2123,,,9,1309,0.25,2,4.0,2017.0
873122057,2196,0.0,2.0,2,0,0.25,0,1.0,
873122057,2196,,,2,508,,2,8.0,2016.0
873122057,2196,,,2,508,,2,8.0,2015.0
873122057,2196,,,22,508,0.25,2,11.0,2017.0
121189460,2153,0.0,,9,133,0.25,0,,
1217886527,2203,0.0,2.0,39,405,0.25,0,22.0,
1217886527,2203,,,9,1203,,2,22.0,2016.0
1217886527,2203,,,9,1203,,2,22.0,2015.0
1217886527,2203,,,9,1203,0.25,2,21.0,2017.0
997220509,2203,0.0,2.0,9,258,0.25,0,4.0,
997220509,2203,,,9,1010,,2,6.0,2016.0
997220509,2203,,,9,1010,,2,4.0,2015.0
997220509,2203,,,9,1010,0.25,2,6.0,2017.0
230631274,2170,,,9,922,,2,2.0,2016.0
230631274,2170,,,9,922,0.25,2,2.0,2017.0
1198389286,2172,,,9,912,,2,5.0,2016.0
1198389286,2172,,,9,912,0.25,2,1.0,2017.0
58131030,2166,0.0,2.0,9,258,0.25,0,,
58131030,2166,,,9,1016,,2,3.0,2016.0
58131030,2166,,,9,1016,,2,3.0,2015.0
1057292359,2169,0.0,1.0,9,226,0.25,0,5.0,
1057292359,2169,,,9,853,,2,1.0,2016.0
1057292359,2169,,,9,853,,2,60.0,2015.0
1057292359,2169,,,9,853,0.25,2,1.0,2017.0
803268941,2169,,,22,517,,2,1.0,2016.0
803268941,2169,,,22,517,0.25,2,3.0,2017.0
103686024,2175,,,9,999,0.25,2,1.0,2017.0
1211762392,2172,,,9,1203,,2,2.0,2016.0
1211762392,2172,,,9,1203,,2,42.0,2015.0
1211762392,2172,,,9,1203,0.25,2,1.0,2017.0
999723888,2206,0.0,2.0,9,471,0.25,0,2.0,
999723888,2206,,,9,1370,,2,5.0,2016.0
999723888,2206,,,9,1370,,2,5.0,2015.0
999723888,2206,,,9,1370,0.25,2,2.0,2017.0
740976658,2114,0.0,2.0,9,444,0.25,1,,
740976658,2114,,,9,1365,,2,4.0,2016.0
740976658,2114,,,9,1365,,2,4.0,2015.0
740976658,2114,,,9,1365,0.25,2,3.0,2017.0
1227681848,2207,,,9,1381,,2,5.0,2016.0
1227681848,2207,,,9,1381,,2,5.0,2015.0
1227681848,2207,,,9,1381,0.25,2,2.0,2017.0
855403793,2217,0.0,2.0,9,474,0.25,0,3.0,
855403793,2217,,,9,1381,,2,3.0,2016.0
855403793,2217,,,9,1381,,2,3.0,2015.0
87381416,2206,0.0,2.0,9,251,0.25,0,1.0,
87381416,2206,,,9,915,,2,2.0,2016.0
87381416,2206,,,9,915,,2,4.0,2015.0
87381416,2206,,,9,915,0.25,2,3.0,2017.0
153977630,2209,,,20,508,,2,5.0,2016.0
700804924,2253,,,9,1072,,2,9.0,2016.0
700804924,2253,,,9,1072,,2,9.0,2015.0
700804924,2253,,,9,1072,0.25,2,5.0,2017.0
64250574,2216,0.0,2.0,9,438,0.25,0,4.0,
64250574,2216,,,9,1275,,2,4.0,2016.0
64250574,2216,,,9,1275,,2,4.0,2015.0
64250574,2216,,,9,1275,0.25,2,4.0,2017.0
871374337,2217,0.0,2.0,20,306,0.25,0,5.0,
871374337,2217,,,20,1072,,2,3.0,2016.0
871374337,2217,,,20,1072,,2,3.0,2015.0
871374337,2217,,,9,1072,0.25,2,2.0,2017.0
222933109,2212,,,9,997,,2,4.0,2016.0
222933109,2212,,,9,997,,2,4.0,2015.0
222933109,2212,,,9,997,0.25,2,2.0,2017.0
681963829,2227,0.0,2.0,9,468,0.25,0,,
586257961,2223,,,20,1027,,2,1.0,2016.0
586257961,2223,,,20,1027,,2,8.0,2015.0
586257961,2223,,,20,1027,0.25,2,1.0,2017.0
292237848,2251,0.0,2.0,10,258,0.25,0,6.0,
292237848,2251,,,16,974,,2,6.0,2016.0
292237848,2251,,,16,1017,,2,5.0,2015.0
292237848,2251,,,9,974,0.25,2,13.0,2017.0
100065848,2234,,,22,518,,2,5.0,2016.0
100065848,2243,,,22,518,0.25,2,2.0,2017.0
937547203,2225,,,20,1027,,2,6.0,2016.0
937547203,2225,,,20,1027,0.25,2,2.0,2017.0
511462741,2238,0.0,2.0,9,450,0.25,0,10.0,
511462741,2238,0.0,2.0,9,446,0.25,0,,
511462741,2237,,,9,1326,,2,9.0,2016.0
511462741,2237,,,9,1326,,2,9.0,2015.0
511462741,2237,,,9,1326,0.25,2,31.0,2017.0
1186648690,2237,,,20,1055,,2,6.0,2016.0
1186648690,2238,,,20,1055,,2,6.0,2015.0
1186648690,2238,,,20,1055,0.25,2,3.0,2017.0
266454311,2260,0.0,2.0,1,478,0.25,1,,
266454311,2259,,,1,1381,,2,3.0,2016.0
266454311,2259,,,1,1381,,2,2.0,2015.0
266454311,2259,,,9,1381,0.25,2,3.0,2017.0
1033127649,2241,,,22,516,,2,12.0,2015.0
532146742,2255,0.0,2.0,9,258,0.25,0,8.0,
532146742,2255,,,9,1017,,2,8.0,2016.0
532146742,2255,,,9,949,,2,8.0,2015.0
532146742,2255,,,9,1017,0.25,2,16.0,2017.0
729451204,2248,,,9,1245,,2,5.0,2016.0
729451204,2248,,,9,1207,,2,5.0,2015.0
729451204,2248,,,9,1245,0.25,2,4.0,2017.0
455186749,2279,0.0,1.0,9,97,0.25,0,,
455186749,2279,,,9,644,,2,35.0,2016.0
455186749,2279,,,9,644,,2,60.0,2015.0
455186749,2279,,,9,1426,0.25,2,40.0,2017.0
931657521,2262,0.0,2.0,22,14,0.25,0,,
931657521,2262,,,22,1426,0.25,2,5.0,2017.0
880417693,2259,,,20,1248,,2,5.0,2016.0
880417693,2259,,,20,1248,,2,5.0,2015.0
880417693,2259,,,20,1248,0.25,2,2.0,2017.0
888191670,2260,0.0,2.0,20,438,0.25,0,2.0,
888191670,2260,,,9,1271,,2,2.0,2016.0
888191670,2260,,,20,1275,,2,2.0,2015.0
6911655,2259,0.0,2.0,9,384,0.25,0,,
6911655,2259,,,9,1159,,2,4.0,2016.0
6911655,2259,,,9,1159,,2,10.0,2015.0
6911655,2259,,,9,1426,0.25,2,4.0,2017.0
1030452136,2275,0.0,2.0,9,258,0.25,0,,
1030452136,2275,,,9,998,,2,4.0,2016.0
1030452136,2275,,,9,998,,2,3.0,2015.0
1030452136,2275,,,9,1426,0.25,2,5.0,2017.0
431806325,2260,0.0,2.0,9,258,0.25,0,,
431806325,2260,,,9,1017,,2,7.0,2016.0
846968387,2260,0.0,2.0,9,258,0.25,0,,
647305276,2260,0.0,2.0,20,258,0.25,0,,
647305276,2260,,,9,1009,,2,5.0,2016.0
647305276,2260,,,20,1009,,2,6.0,2015.0
647305276,2260,,,9,1426,0.25,2,5.0,2017.0
774235200,2262,0.0,1.0,20,181,0.25,0,78.0,
774235200,2262,,,20,775,,2,5.0,2016.0
774235200,2262,,,20,775,,2,5.0,2015.0
774235200,2262,,,20,775,0.25,2,4.0,2017.0
167401125,2275,0.0,2.0,20,306,0.25,0,,
167401125,2275,,,20,1051,,2,10.0,2016.0
167401125,2275,,,20,1051,,2,15.0,2015.0
981891377,2260,,,20,972,,2,3.0,2016.0
981891377,2260,,,20,972,,2,5.0,2015.0
981891377,2260,,,20,1426,0.25,2,3.0,2017.0
308047623,2276,,2.0,9,239,0.25,1,,
308047623,2276,,,9,897,,2,5.0,2016.0
308047623,2276,,,9,897,,2,48.0,2015.0
308047623,2276,,,9,897,0.25,2,5.0,2017.0
29532411,2261,0.0,2.0,9,410,0.25,0,,
29532411,2261,,,9,1237,,2,2.0,2016.0
29532411,2261,,,9,1237,,2,5.0,2015.0
29532411,2261,,,9,1426,0.25,2,1.0,2017.0
44606702,2261,,,20,1252,,2,1.0,2016.0
44606702,2261,,,20,1252,,2,3.0,2015.0
44606702,2261,,,20,1426,0.25,2,1.0,2017.0
561207729,2320,0.0,1.0,2,227,0.25,0,12.0,
561207729,2266,,,2,852,,2,226.0,2016.0
561207729,2321,,,2,852,,2,226.0,2015.0
561207729,2321,,,2,852,0.25,2,10.0,2017.0
972782623,2266,0.0,2.0,9,306,0.25,1,,
1183090320,2260,0.0,2.0,9,381,0.25,0,4.0,
1183090320,2260,,,9,1149,,2,3.0,2016.0
1183090320,2260,,,9,1149,,2,3.0,2015.0
1183090320,2260,,,9,1149,0.25,2,6.0,2017.0
548739766,2261,0.0,1.0,9,223,0.25,0,,
548739766,2261,,,9,851,,2,3.0,2016.0
548739766,2261,,,9,851,,2,3.0,2015.0
508376964,2299,,2.0,9,370,0.25,1,,
508376964,2299,,,9,1122,,2,8.0,2016.0
508376964,2299,,,9,1122,,2,40.0,2015.0
508376964,2299,,,9,1122,0.25,2,40.0,2017.0
787711245,2259,0.0,2.0,9,252,0.25,0,17.0,
787711245,2259,,,9,915,,2,2.0,2016.0
787711245,2259,,,9,915,,2,2.0,2015.0
787711245,2259,,,9,915,0.25,2,6.0,2017.0
790724630,2297,0.0,2.0,9,17,0.25,0,,
790724630,2297,,,9,529,,2,15.0,2016.0
790724630,2297,,,9,529,,2,10.0,2015.0
790724630,2297,,,9,1426,0.25,2,5.0,2017.0
614688900,2269,,,20,908,,2,1.0,2016.0
614688900,2269,,,20,1426,0.25,2,1.0,2017.0
116650344,2261,0.0,2.0,9,384,0.25,0,,
116650344,2261,,,9,1154,,2,1.0,2016.0
116650344,2261,,,9,1154,,2,2.0,2015.0
116650344,2261,,,20,1426,0.25,2,1.0,2017.0
839828255,2271,0.0,2.0,9,328,0.25,0,1.0,
839828255,2271,,,9,1048,,2,9.0,2016.0
839828255,2271,,,9,1048,,2,9.0,2015.0
839828255,2271,,,9,1048,0.25,2,2.0,2017.0
1218454377,2258,0.0,2.0,9,258,0.25,0,,
1218454377,2258,,,9,1010,,2,10.0,2016.0
1218454377,2258,,,9,1010,,2,3.0,2015.0
1218454377,2258,,,9,1426,0.25,2,10.0,2017.0
1151775635,2327,,2.0,9,230,0.25,1,,
1151775635,2328,,,9,897,,2,50.0,2016.0
1151775635,2328,,,9,897,,2,50.0,2015.0
1151775635,2328,,,9,897,0.25,2,50.0,2017.0
881513762,2282,,,9,594,,2,3.0,2016.0
881513762,2282,,,9,594,,2,10.0,2015.0
881513762,2282,,,9,1426,0.25,2,2.0,2017.0
73118731,2348,,,9,1072,,2,2.0,2016.0
73118731,2359,,,9,1072,,2,2.0,2015.0
73118731,2359,,,9,1072,0.25,2,2.0,2017.0
1120826323,2324,0.0,2.0,9,342,0.25,0,,
1120826323,2324,,,9,1072,,2,2.0,2016.0
1120826323,2323,,,9,1072,,2,2.0,2015.0
1120826323,2323,,,9,1072,0.25,2,1.0,2017.0
946798357,2396,0.0,2.0,9,258,0.25,0,5.0,
946798357,2396,,,9,1010,,2,5.0,2016.0
74360148,2336,,,9,1253,,2,3.0,2016.0
74360148,2336,,,9,1253,,2,4.0,2015.0
74360148,2336,,,9,1253,0.25,2,3.0,2017.0
926723528,2359,0.0,2.0,29,474,0.25,0,,
926723528,2359,,,29,1381,,2,1.0,2016.0
926723528,2359,,,29,1381,,2,2.0,2015.0
926723528,2359,,,29,1280,0.25,2,1.0,2017.0
423199818,2334,0.0,2.0,9,405,0.25,0,2.0,
423199818,2339,,,9,1203,,2,3.0,2016.0
920032299,2336,,,9,1123,0.25,2,3.0,2017.0
965264347,2382,0.0,2.0,2,17,0.25,0,,
965264347,2382,,,2,530,,2,5.0,2016.0
965264347,2382,,,2,530,,2,5.0,2015.0
504391981,2394,0.0,1.0,9,71,0.25,0,,
504391981,2394,,,9,612,,2,4.0,2016.0
504391981,2394,,,9,612,,2,4.0,2015.0
504391981,2394,,,9,612,0.25,2,5.0,2017.0
332870200,2334,0.0,2.0,9,438,0.25,0,3.0,
332870200,2336,,,9,1275,,2,3.0,2016.0
332870200,2336,,,9,1275,,2,3.0,2015.0
332870200,2336,,,9,1275,0.25,2,3.0,2017.0
1178669067,2340,,,9,1426,,2,2.0,2016.0
1178669067,2340,,,9,1072,,2,2.0,2015.0
892196320,2337,,,9,1426,,2,5.0,2016.0
892196320,2337,,,9,965,,2,5.0,2015.0
892196320,2337,,,9,942,0.25,2,2.0,2017.0
21741580,2358,,,9,1133,,2,3.0,2016.0
21741580,2349,,,9,1133,,2,3.0,2016.0
21741580,2358,,,9,1133,,2,3.0,2015.0
21741580,2358,,,9,1133,0.25,2,3.0,2017.0
725011215,2337,0.0,2.0,7,372,0.25,0,30.0,
725011215,2337,,,9,1126,,2,5.0,2016.0
725011215,2337,,,9,1126,,2,5.0,2015.0
725011215,2337,,,9,1126,0.25,2,21.0,2017.0
1102477863,2337,0.0,2.0,9,474,0.25,0,,
1102477863,2337,,,9,1381,,2,5.0,2016.0
1102477863,2337,,,9,1381,,2,5.0,2015.0
1102477863,2358,,,9,1385,0.25,2,3.0,2017.0
394879016,2335,0.0,2.0,9,306,0.25,0,,
394879016,2335,,,9,1426,,2,3.0,2016.0
394879016,2335,,,9,1072,,2,3.0,2015.0
394879016,2335,,,9,942,0.25,2,3.0,2017.0
807853643,2397,,,9,913,,2,1.0,2016.0
807853643,2398,,,22,913,0.25,2,1.0,2017.0
1076908305,2387,,,9,1057,,2,2.0,2016.0
1076908305,2387,,,20,1057,0.25,2,3.0,2017.0
514970252,2395,0.0,1.0,9,223,0.25,0,2.0,
514970252,2395,,,9,851,,2,2.0,2016.0
30337989,2380,0.0,2.0,9,258,0.25,0,,
30337989,2380,,,9,974,,2,4.0,2016.0
30337989,2380,,,9,974,,2,2.0,2015.0
30337989,2380,,,9,974,0.25,2,5.0,2017.0
627162722,2364,0.0,2.0,9,258,0.25,0,,
627162722,2364,,,9,999,,2,2.0,2016.0
627162722,2364,,,9,999,,2,3.0,2015.0
627162722,2364,,,9,999,0.25,2,4.0,2017.0
1146870815,2344,,,9,915,,2,5.0,2016.0
1146870815,2347,,,9,915,0.25,2,5.0,2017.0
1111359214,2403,0.0,2.0,6,0,0.25,0,,
984396951,2417,,,9,1253,,2,2.0,2016.0
984396951,2417,,,9,1253,0.25,2,2.0,2017.0
170232516,2334,0.0,2.0,9,373,0.25,0,40.0,
170232516,2350,,,9,1126,,2,35.0,2016.0
170232516,2357,,,9,1126,,2,20.0,2015.0
170232516,2357,,,9,1126,0.25,2,30.0,2017.0
952898326,2417,,2.0,20,306,0.25,1,8.0,
952898326,2417,,,20,1040,,2,8.0,2016.0
952898326,2417,,,20,1040,,2,8.0,2015.0
952898326,2417,,,20,1040,0.25,2,2.0,2017.0
1093103830,2424,0.0,2.0,20,258,0.25,0,,
1093103830,2424,,,20,1017,,2,2.0,2016.0
1093103830,2424,,,20,1017,,2,2.0,2015.0
1093103830,2424,,,9,1017,0.25,2,2.0,2017.0
822850634,2420,0.0,1.0,20,180,0.25,0,,
822850634,2420,,,20,998,,2,15.0,2016.0
822850634,2420,,,20,795,,2,15.0,2015.0
822850634,2420,,,20,998,0.25,2,14.0,2017.0
322968473,2446,0.0,2.0,20,404,0.25,0,,
322968473,2435,,,9,1203,,2,10.0,2016.0
322968473,2446,,,20,1203,,2,40.0,2015.0
322968473,2446,,,9,1203,0.25,2,12.0,2017.0
1046206454,2437,0.0,2.0,22,17,0.25,0,,
1046206454,2437,,,22,525,,2,5.0,2016.0
1046206454,2437,,,22,525,,2,5.0,2015.0
1046206454,2437,,,22,525,0.25,2,5.0,2017.0
398665284,2417,0.0,2.0,20,258,0.25,0,,
398665284,2417,,,20,913,,2,4.0,2016.0
398665284,2417,,,20,913,,2,4.0,2015.0
398665284,2417,,,20,913,0.25,2,2.0,2017.0
919743458,2417,,,20,1017,,2,9.0,2016.0
919743458,2417,,,20,1017,,2,3.0,2015.0
919743458,2417,,,20,1017,0.25,2,2.0,2017.0
1030859984,2441,,,20,1017,,2,1.0,2016.0
1030859984,2441,,,20,1017,,2,5.0,2015.0
1030859984,2441,,,20,1017,0.25,2,1.0,2017.0
1106099910,2460,0.0,2.0,20,258,0.25,0,2.0,
1106099910,2460,,,20,999,,2,6.0,2016.0
1106099910,2460,,,20,999,,2,6.0,2015.0
655206172,2418,,,18,915,,2,3.0,2016.0
655206172,2418,,,20,915,,2,3.0,2015.0
1200764150,2440,0.0,1.0,9,155,0.25,0,,
1200764150,2440,,,9,747,,2,11.0,2016.0
1200764150,2440,,,9,747,,2,8.0,2015.0
1200764150,2440,,,9,747,0.25,2,7.0,2017.0
287888217,2458,0.0,2.0,22,450,0.25,0,,
287888217,2458,,,9,922,,2,28.0,2016.0
287888217,2458,,,9,922,,2,28.0,2015.0
287888217,2458,,,9,1290,0.25,2,11.0,2017.0
587635776,2424,,,20,1048,,2,2.0,2016.0
587635776,2425,,,20,1048,,2,2.0,2015.0
644252829,2460,0.0,2.0,7,251,0.25,0,,
644252829,2460,,,9,922,,2,2.0,2016.0
644252829,2460,,,9,922,,2,2.0,2015.0
158845265,2458,0.0,2.0,9,444,0.25,0,,
158845265,2458,0.0,2.0,9,467,0.25,0,10.0,
158845265,2458,,,9,1324,,2,7.0,2016.0
158845265,2458,,,9,1324,,2,7.0,2015.0
1161909681,2480,0.0,2.0,9,0,0.25,0,3.0,
1161909681,2480,,,9,509,,2,3.0,2016.0
509650681,2486,0.0,2.0,9,14,0.25,0,2.0,
509650681,2486,,,9,521,,2,0.0,2016.0
509650681,2486,,,9,521,,2,5.0,2015.0
509650681,2486,,,9,521,0.25,2,2.0,2017.0
812966604,2477,,,20,1021,,2,1.0,2016.0
812966604,2477,,,20,1021,0.25,2,1.0,2017.0
720613635,2476,0.0,2.0,20,258,0.25,0,2.0,
720613635,2476,,,20,1017,,2,3.0,2016.0
720613635,2476,,,20,1017,,2,3.0,2015.0
720613635,2476,,,20,1017,0.25,2,2.0,2017.0
240219997,2479,,,20,1239,,2,1.0,2016.0
240219997,2479,,,20,1239,0.25,2,2.0,2017.0
891897604,2518,0.0,2.0,9,258,0.25,0,3.0,
891897604,2519,0.0,2.0,7,306,0.25,0,2.0,
891897604,2519,,,9,1004,,2,3.0,2016.0
891897604,2519,,,9,1004,,2,2.0,2015.0
891897604,2519,,,9,1004,0.25,2,3.0,2017.0
47132699,2493,,,20,1126,,2,8.0,2016.0
47132699,2493,,,20,1126,0.25,2,8.0,2017.0
538510979,2486,0.0,2.0,9,306,0.25,0,6.0,
538510979,2486,,,9,1048,,2,7.0,2016.0
538510979,2486,,,9,1048,,2,7.0,2015.0
538510979,2486,,,9,1048,0.25,2,7.0,2017.0
286283900,2521,0.0,2.0,22,230,0.25,0,,
286283900,2521,,,22,520,,2,15.0,2016.0
286283900,2521,,,22,520,,2,15.0,2015.0
286283900,2521,,,22,520,0.25,2,1.0,2017.0
1139167835,2523,,,20,1245,,2,5.0,2016.0
1139167835,2523,,,9,1245,,2,5.0,2015.0
1139167835,2523,,,20,1245,0.25,2,1.0,2017.0
519507267,2494,0.0,2.0,20,230,0.25,0,,
519507267,2494,,,20,1103,,2,8.0,2016.0
519507267,2494,,,20,1103,,2,8.0,2015.0
519507267,2494,,,20,1103,0.25,2,6.0,2017.0
813871123,2512,,2.0,20,306,0.25,1,,
813871123,2512,,,20,1072,,2,3.0,2016.0
813871123,2512,,,20,1072,,2,4.0,2015.0
813871123,2512,,,20,1072,0.25,2,2.0,2017.0
473244476,2513,0.0,2.0,20,230,0.25,0,,
473244476,2513,,,20,550,,2,3.0,2016.0
473244476,2513,,,20,550,,2,10.0,2015.0
473244476,2513,,,20,550,0.25,2,1.0,2017.0
110863685,2543,0.0,2.0,9,230,0.25,0,,
110863685,2523,,,9,694,,2,1.0,2016.0
110863685,2546,,,9,694,,2,40.0,2015.0
110863685,2546,,,9,694,0.25,2,1.0,2017.0
1232596050,2540,0.0,2.0,9,230,0.25,0,,
1232596050,2540,,,9,1321,,2,60.0,2016.0
1232596050,2540,,,9,1321,,2,60.0,2015.0
1232596050,2540,,,9,1321,0.25,2,73.0,2017.0
353079831,2543,0.0,2.0,9,230,0.25,0,,
353079831,2496,,,9,993,,2,16.0,2016.0
353079831,2544,,,9,993,,2,2.0,2015.0
353079831,2544,,,9,993,0.25,2,14.0,2017.0
426536647,2497,0.0,2.0,9,415,0.25,0,7.0,
426536647,2497,,,9,1254,,2,1.0,2016.0
426536647,2497,,,9,1254,,2,14.0,2015.0
426536647,2497,,,9,1305,0.25,2,1.0,2017.0
1027035858,2496,0.0,2.0,9,404,0.25,0,1.0,
1027035858,2496,,,20,1203,,2,4.0,2016.0
1027035858,2496,,,9,1203,,2,12.0,2015.0
1027035858,2496,,,20,1075,0.25,2,4.0,2017.0
846893267,2494,,,20,913,,2,2.0,2016.0
846893267,2494,,,20,913,,2,2.0,2015.0
846893267,2497,,,20,958,0.25,2,2.0,2017.0
495170019,2543,0.0,2.0,20,230,0.25,0,,
495170019,2496,,,20,1058,,2,3.0,2016.0
495170019,2545,,,20,1058,,2,3.0,2015.0
495170019,2545,,,20,1058,0.25,2,4.0,2017.0
692426396,2505,0.0,2.0,9,358,0.25,0,4.0,
692426396,2505,,,9,1111,,2,2.0,2016.0
692426396,2505,,,9,1111,,2,3.0,2015.0
692426396,2505,,,9,1354,0.25,2,2.0,2017.0
756170963,2508,0.0,2.0,20,230,0.25,0,,
756170963,2508,,,20,747,,2,9.0,2016.0
756170963,2508,,,20,747,,2,6.0,2015.0
756170963,2508,,,20,747,0.25,2,10.0,2017.0
275172434,2503,0.0,2.0,20,230,0.25,0,,
275172434,2503,,,20,998,,2,2.0,2016.0
275172434,2503,,,20,998,,2,6.0,2015.0
275172434,2503,,,20,998,0.25,2,2.0,2017.0
161921296,2543,0.0,2.0,20,230,0.25,0,,
161921296,2496,,,20,1072,,2,3.0,2016.0
161921296,2545,,,20,1072,,2,3.0,2015.0
161921296,2545,,,20,1072,0.25,2,12.0,2017.0
961293902,237,,,26,1368,,2,10.0,2016.0
951994625,351,,,20,1035,0.25,2,3.0,2017.0
737654635,1662,,,9,915,,2,1.0,2016.0
737654635,1662,,,9,915,0.25,2,2.0,2017.0
427392002,435,,,9,504,,2,3.0,2016.0
427392002,435,,,9,504,0.25,2,21.0,2017.0
1199886035,1891,,,9,851,,2,5.0,2016.0
1199886035,1898,,,9,851,0.25,2,10.0,2017.0
143184261,650,,,9,1126,,2,1.0,2016.0
143184261,650,,,9,1126,0.25,2,1.0,2017.0
1197884878,675,,,20,1159,,2,2.0,2016.0
1197884878,675,,,20,1159,0.25,2,2.0,2017.0
974650263,700,,,20,1326,,2,3.0,2016.0
974650263,700,,,20,1326,0.25,2,2.0,2017.0
795693023,730,,,20,1003,,2,8.0,2016.0
795693023,732,,,20,1003,0.25,2,8.0,2017.0
787523300,755,,,20,1017,,2,7.0,2016.0
787523300,755,,,20,1017,0.25,2,3.0,2017.0
957580768,859,,,20,1021,0.25,2,10.0,2017.0
684093862,870,0.0,2.0,20,258,0.25,0,,
910245437,941,,,20,615,0.25,2,1.0,2017.0
677932389,1161,,,9,1265,,2,3.0,2016.0
677932389,1167,,,9,1265,0.25,2,4.0,2017.0
34552549,1224,,,20,1103,,2,3.0,2016.0
34552549,1224,,,20,1103,0.25,2,3.0,2017.0
552703598,1311,,,20,1072,,2,1.0,2016.0
552703598,1311,,,20,1072,0.25,2,3.0,2017.0
283130984,1323,,,9,984,,2,1.0,2016.0
283130984,1332,,,9,984,0.25,2,1.0,2017.0
71041488,1410,,,20,522,,2,1.0,2016.0
71041488,1410,,,20,522,0.25,2,3.0,2017.0
857460567,1508,,,9,1164,,2,12.0,2016.0
857460567,1508,,,9,1164,0.25,2,5.0,2017.0
402597503,1612,,,9,1021,,2,5.0,2016.0
402597503,1612,,,9,1021,0.25,2,2.0,2017.0
692178897,1796,,,20,972,,2,6.0,2016.0
692178897,1796,,,20,972,0.25,2,8.0,2017.0
573436411,1795,,,20,915,,2,1.0,2016.0
573436411,1799,,,20,915,0.25,2,1.0,2017.0
779488130,1823,,,9,627,,2,3.0,2016.0
779488130,1823,,,9,627,0.25,2,5.0,2017.0
642305482,1824,,,20,1126,,2,2.0,2016.0
642305482,1824,,,20,1126,0.25,2,2.0,2017.0
1199043082,1990,,,20,1245,,2,3.0,2016.0
1199043082,1990,,,20,1245,0.25,2,1.0,2017.0
64425707,2174,,,9,1248,,2,3.0,2016.0
64425707,2174,,,9,1248,0.25,2,2.0,2017.0
191232865,2271,,,9,1048,,2,1.0,2016.0
191232865,2271,,,9,1426,0.25,2,1.0,2017.0
459280027,2304,,,22,1072,,2,106.0,2016.0
459280027,2304,,,22,1426,0.25,2,106.0,2017.0
1227965828,2366,,,9,913,,2,10.0,2016.0
1227965828,2366,,,9,913,0.25,2,45.0,2017.0
892449122,2390,,,9,915,,2,2.0,2016.0
892449122,2390,,,9,915,0.25,2,2.0,2017.0
603068318,2407,,,38,515,,2,5.0,2016.0
603068318,2407,,,22,515,0.25,2,2.0,2017.0
