entid,ALTDATE,ALTTIME
765198885,2015-09-28,
765198885,2016-08-20,
984565633,2014-08-14,1.0
1079919373,2006-02-12,2.0
1079919373,2007-10-29,3.0
1079919373,2006-08-12,2.0
1079919373,2007-03-29,3.0
1079919373,2004-05-05,1.0
1079919373,2004-10-05,1.0
1079919373,2004-11-05,1.0
1079919373,2007-03-29,3.0
1079919373,2006-01-12,2.0
1079919373,2007-05-29,3.0
1079919373,2006-12-12,2.0
1079919373,2012-05-04,4.0
1079919373,2006-11-12,2.0
1079919373,2012-02-04,4.0
1079919373,2004-03-05,1.0
1079919373,2012-03-04,4.0
1079919373,2007-08-29,3.0
1079919373,2004-10-05,1.0
1079919373,2006-11-12,2.0
1079919373,2007-06-29,3.0
1079919373,2014-12-26,5.0
1079919373,2007-09-29,3.0
211671248,2016-11-04,1.0
416716155,2014-08-03,
416716155,2016-11-21,
835635503,2003-06-19,2.0
835635503,2008-03-24,4.0
835635503,2003-05-19,2.0
835635503,2003-06-19,2.0
835635503,2008-04-24,4.0
835635503,2007-04-29,3.0
835635503,2003-03-19,2.0
835635503,2007-09-29,3.0
835635503,2016-03-08,9.0
835635503,2016-02-08,
835635503,2001-07-24,1.0
835635503,2007-07-29,3.0
835635503,2016-10-08,9.0
835635503,2013-05-19,6.0
835635503,2008-09-04,5.0
835635503,2008-08-24,4.0
835635503,2007-02-28,3.0
835635503,2014-02-16,7.0
835635503,2007-09-29,3.0
835635503,2016-09-08,9.0
835635503,2007-08-29,
835635503,2018-07-28,
835635503,2019-07-05,
698373009,2015-08-08,1.0
1212906635,2016-08-07,
1212906635,2014-11-09,
1212906635,2014-03-09,
441403783,2015-06-01,
441403783,2017-12-11,
441403783,2015-01-01,
441403783,2017-12-11,
441403783,2016-05-28,
441403783,2016-09-24,
441403783,2016-03-24,
441403783,2015-06-01,
441403783,2015-01-01,
441403783,2018-01-10,
441403783,2018-02-10,
617482582,2016-05-03,1.0
1163513573,2015-05-28,1.0
50623972,2014-04-08,1.0
940172106,2017-04-19,
940172106,2016-03-17,
254255976,2012-01-20,
254255976,2013-04-19,
254255976,2005-05-20,
254255976,2013-04-19,
254255976,2012-10-20,
254255976,2013-11-19,
254255976,2001-10-19,
254255976,2013-08-19,
254255976,2001-01-19,
254255976,2013-09-19,
254255976,2012-02-20,
254255976,2000-03-21,
254255976,2008-05-06,
254255976,2005-01-25,
254255976,2012-10-20,
254255976,1999-12-16,
254255976,2008-05-06,
254255976,2008-05-06,
254255976,2001-01-20,
254255976,2013-01-19,
885221811,2016-06-08,
885221811,2014-08-10,2.0
885221811,2013-08-07,1.0
885221811,2019-04-30,
34170845,2016-04-25,2.0
34170845,2015-02-25,
34170845,2015-02-25,1.0
34170845,2015-08-25,1.0
1019972426,2014-01-22,1.0
838630189,2014-05-08,2.0
838630189,2012-01-06,1.0
1092452475,2014-04-16,1.0
1222706126,2017-10-14,
1222706126,2017-03-14,
1222706126,2014-02-28,1.0
1222706126,2014-03-28,1.0
1222706126,2017-08-01,
1222706126,2014-10-28,
46118161,2015-05-24,5.0
46118161,2014-01-17,4.0
46118161,2015-07-24,
46118161,2011-11-03,1.0
46118161,2015-11-24,5.0
46118161,2012-11-19,3.0
46118161,2012-01-19,3.0
46118161,2015-03-24,5.0
46118161,2012-10-19,3.0
46118161,2015-08-24,5.0
46118161,2011-09-24,2.0
46118161,2012-10-19,3.0
46118161,2015-01-24,
46118161,2015-09-24,5.0
38419352,2015-07-22,
38419352,2017-02-06,
38419352,2015-12-22,
38419352,2015-04-22,
38419352,2019-08-10,
332910652,2016-01-22,1.0
332910652,2018-02-20,0.0
332910652,2018-07-20,0.0
332910652,2018-05-20,0.0
332910652,2018-08-20,
332910652,2019-10-04,
332910652,2019-11-04,
332910652,2020-05-17,
332910652,2019-02-13,
445768797,2016-12-25,11.0
445768797,2004-07-25,1.0
445768797,2007-12-23,4.0
445768797,2005-02-21,2.0
445768797,2007-05-23,4.0
445768797,2004-11-25,1.0
445768797,2012-03-23,9.0
445768797,2005-10-21,2.0
445768797,2007-08-05,5.0
445768797,2004-05-25,1.0
445768797,2017-12-27,
445768797,2011-01-08,
445768797,2012-03-03,
445768797,2011-02-08,
445768797,2006-05-31,3.0
445768797,2004-11-25,1.0
445768797,2014-03-03,10.0
445768797,2016-03-25,
445768797,2014-03-03,10.0
445768797,2009-04-23,6.0
445768797,2016-10-25,11.0
445768797,2012-05-03,8.0
445768797,2007-05-05,5.0
445768797,2011-01-08,7.0
445768797,2011-02-08,7.0
445768797,2007-02-05,5.0
445768797,2009-04-23,6.0
445768797,2012-09-23,
445768797,2018-11-27,
445768797,2020-07-03,
445768797,2020-11-03,
445768797,2019-05-23,
445768797,2020-11-03,
968277892,2013-03-04,3.0
968277892,2015-05-25,
968277892,2013-03-30,2.0
968277892,2014-10-04,
968277892,2013-08-23,1.0
968277892,2013-03-23,1.0
968277892,2014-06-01,4.0
968277892,2018-05-11,
968277892,2019-04-18,
968277892,2019-10-18,
473494994,2014-01-20,
473494994,2011-10-30,2.0
473494994,2010-08-09,1.0
473494994,2016-09-27,
473494994,2016-02-27,
473494994,2016-08-27,
473494994,2011-04-30,
473494994,2011-04-30,
473494994,2013-11-09,3.0
473494994,2011-02-28,
564117137,2019-04-27,
131000693,2015-09-28,4.0
131000693,2009-02-21,
131000693,2011-11-08,
131000693,2015-02-28,
131000693,2011-02-08,
131000693,2009-02-21,1.0
131000693,2011-09-08,2.0
131000693,2009-02-21,1.0
131000693,2014-08-27,
131000693,2009-01-21,
131000693,2015-07-28,
131000693,2015-06-28,4.0
131000693,2011-06-08,
131000693,2019-10-28,
1019764778,2014-08-08,1.0
817168194,2014-04-20,1.0
279284306,2017-10-09,
279284306,2012-10-02,
279284306,2012-11-02,2.0
279284306,2014-10-10,4.0
279284306,2012-08-02,
279284306,2011-07-12,
279284306,2014-03-10,
279284306,2014-05-10,
279284306,2014-03-10,
279284306,2011-09-12,1.0
279284306,2014-02-18,
279284306,2011-07-12,
279284306,2014-08-19,
279284306,2012-12-02,
279284306,2014-01-10,
279284306,2014-07-10,
131863077,2010-08-11,1.0
131863077,2014-10-10,5.0
131863077,2015-06-27,6.0
131863077,2013-10-19,4.0
131863077,2012-01-21,3.0
131863077,2014-05-10,
131863077,2011-11-18,2.0
131863077,2018-01-10,
131863077,2018-11-10,
131863077,2018-01-10,
560452849,2017-09-15,
560452849,2017-10-15,
641696825,2017-08-20,
641696825,2017-03-20,
641696825,2016-11-15,
641696825,2016-01-15,
641696825,2016-05-15,
641696825,2016-10-15,
641696825,2017-10-20,
641696825,2017-03-20,
641696825,2016-02-15,
641696825,2016-10-15,
406807070,2013-04-28,2.0
406807070,2011-09-29,1.0
406807070,2014-03-04,3.0
406807070,2016-07-30,
1110061441,2013-04-05,2.0
1110061441,2011-03-28,1.0
1110061441,2013-09-05,
1110061441,2013-03-05,
1110061441,2013-09-05,
1110061441,2013-06-05,2.0
1110061441,2013-10-05,2.0
1110061441,2011-09-28,
1110061441,2013-02-05,
1110061441,2013-01-05,0.0
1110061441,2013-08-05,0.0
1110061441,2013-03-05,
1110061441,2013-12-05,0.0
1110061441,2013-10-05,0.0
394521948,2013-02-08,1.0
394521948,2014-02-02,
394521948,2014-06-28,5.0
394521948,2013-08-27,2.0
394521948,2014-03-02,3.0
394521948,2014-07-28,
394521948,2013-08-08,1.0
394521948,2014-12-28,5.0
394521948,2014-08-28,5.0
394521948,2013-10-08,1.0
394521948,2014-09-28,5.0
394521948,2014-08-28,5.0
394521948,2014-09-28,5.0
394521948,2014-10-28,5.0
394521948,2014-01-28,5.0
394521948,2013-12-08,1.0
394521948,2014-07-28,5.0
394521948,2014-09-02,3.0
394521948,2014-03-01,4.0
394521948,2014-10-28,
394521948,2014-03-02,
394521948,2014-11-28,
394521948,2014-08-02,
920219147,2016-06-19,
920219147,2016-04-19,
957243709,2012-02-12,
957243709,2014-07-14,
957243709,2014-01-14,
957243709,2014-07-18,
957243709,2014-01-18,
957243709,2016-10-06,
957243709,2016-12-06,
957243709,2014-10-18,
872315468,2013-01-16,
872315468,2016-07-14,
872315468,2017-11-16,
872315468,2015-04-04,
872315468,2015-11-04,
872315468,2013-10-16,
872315468,2013-06-16,
872315468,2013-06-16,
872315468,2016-07-14,
872315468,2014-01-11,
872315468,2019-06-07,
872315468,2019-04-11,
291047299,2014-01-14,
291047299,2017-11-15,
354234447,2014-03-12,1.0
844295511,2016-03-06,1.0
844295511,2016-04-06,
844295511,2016-02-06,
844295511,2016-08-06,
844295511,2018-06-19,
55491638,2014-02-09,
55491638,2014-05-09,
55491638,2014-09-09,1.0
55491638,2017-02-14,
55491638,2017-07-14,
55491638,2015-06-28,2.0
55491638,2016-06-08,
55491638,2014-08-09,1.0
55491638,2016-04-08,3.0
55491638,2014-11-09,
55491638,2014-11-09,
55491638,2014-03-09,1.0
55491638,2014-06-09,1.0
55491638,2014-11-09,
55491638,2017-07-27,
55491638,2017-11-27,
55491638,2017-11-27,
55491638,2018-11-30,0.0
55491638,2018-04-30,0.0
55491638,2019-03-25,
55491638,2019-10-25,
55491638,2018-07-30,
55491638,2014-08-09,
55491638,2014-12-09,
55491638,2018-12-30,0.0
55491638,2014-03-09,
55491638,2017-08-14,
55491638,2018-01-30,0.0
754187334,2017-05-25,
754187334,2011-07-05,1.0
754187334,2016-11-19,
754187334,2017-10-25,
754187334,2017-10-25,
754187334,2019-06-24,
754187334,2019-12-10,
754187334,2019-07-04,
851148115,2017-12-13,
851148115,2017-11-13,
851148115,2013-05-13,
851148115,2013-06-13,
851148115,2013-08-13,
851148115,2013-10-13,
848455265,2015-08-11,
848455265,2013-03-01,1.0
848455265,2015-07-11,
848455265,2015-04-11,
848455265,2014-03-27,2.0
848455265,2015-07-11,4.0
848455265,2014-11-27,2.0
848455265,2013-02-01,1.0
848455265,2015-06-26,
848455265,2015-06-11,
848455265,2015-05-11,
647578655,2011-07-13,
647578655,2011-05-13,
647578655,2019-10-09,
1047923746,2016-01-12,
1047923746,2014-02-20,
527652263,2009-05-06,
527652263,2009-03-06,
527652263,2010-05-26,2.0
527652263,2014-02-16,3.0
527652263,2014-01-19,4.0
527652263,2010-02-26,2.0
527652263,2009-05-06,1.0
527652263,2014-07-19,
527652263,2010-08-26,
527652263,2009-06-06,1.0
527652263,2010-05-26,
527652263,2010-10-26,2.0
527652263,2009-06-06,
527652263,2014-03-19,
527652263,2009-06-06,
527652263,2010-10-26,2.0
527652263,2010-12-26,
527652263,2014-03-19,
527652263,2009-03-06,
527652263,2009-03-06,
1073761799,2016-12-03,
1073761799,2016-05-03,
1073761799,2016-10-15,
1073761799,2016-01-15,
1073761799,2016-03-15,
908820235,2016-01-08,
908820235,2016-07-08,1.0
908820235,2016-03-08,
908820235,2020-02-08,
908820235,2020-03-08,
908820235,2020-08-08,
439939242,2020-10-22,
439939242,2020-12-22,
152782330,2015-08-16,
152782330,2014-02-20,5.0
152782330,2014-03-20,
152782330,2008-05-07,2.0
152782330,2015-03-29,6.0
152782330,2015-11-16,7.0
152782330,2016-12-12,
152782330,2015-08-29,6.0
152782330,2008-07-07,
152782330,2014-07-20,
152782330,2011-01-24,
152782330,2008-07-07,
152782330,2015-06-16,
152782330,2014-05-20,5.0
152782330,2008-10-05,
152782330,2008-01-07,
1146590273,2016-12-22,
1146590273,2016-01-22,
1146590273,2015-06-17,
1146590273,2016-04-22,
1146590273,2016-12-22,
1146590273,2020-05-27,
1146590273,2020-03-27,
1146590273,2020-08-27,
1146590273,2020-04-27,
1146590273,2020-08-10,
1146590273,2020-04-10,
192768531,2017-03-07,
192768531,2008-07-20,
192768531,2008-05-20,1.0
192768531,2010-05-03,
192768531,2009-01-05,
192768531,2009-03-26,
192768531,2013-12-26,
192768531,2012-09-07,
192768531,2017-02-07,
192768531,2012-11-07,
192768531,2008-07-20,
192768531,2013-09-07,
192768531,2014-03-18,
192768531,2014-10-18,
192768531,2013-08-26,
192768531,2012-02-11,
192768531,2011-02-06,
192768531,2011-08-06,
192768531,2017-05-07,
192768531,2015-04-16,
192768531,2012-09-07,
192768531,2012-01-11,
192768531,2013-01-26,
192768531,2017-10-06,
192768531,2012-12-11,7.0
192768531,2008-11-20,
192768531,2017-06-07,
192768531,2014-08-18,
192768531,2008-08-20,
192768531,2012-08-07,
192768531,2012-05-07,6.0
921002312,2014-09-11,
921002312,2008-07-27,
921002312,2008-06-27,
921002312,2008-11-27,1.0
921002312,2008-06-28,
921002312,2013-02-14,
921002312,2016-03-30,
921002312,2013-09-14,
921002312,2008-03-27,
921002312,2008-02-28,
921002312,2013-04-14,
921002312,2008-12-27,
921002312,2013-07-14,
921002312,2017-05-17,
921002312,2016-12-30,
921002312,2020-01-24,
1166850734,2015-12-18,1.0
1166850734,2015-05-18,
1166850734,2016-02-04,
1166850734,2016-10-27,
1166850734,2015-06-18,
1166850734,2015-02-18,
1166850734,2018-09-03,
1166850734,2016-06-27,
75194590,2016-04-11,
75194590,2016-12-11,
75194590,2016-05-11,1.0
75194590,2016-05-11,
877887130,2009-02-21,
877887130,2013-03-08,
877887130,2011-12-01,
877887130,2009-06-21,
877887130,2011-07-01,2.0
877887130,2016-06-18,
877887130,2013-07-08,
877887130,2013-08-08,
877887130,2011-07-01,
877887130,2016-09-18,
877887130,2009-07-21,
877887130,2009-05-21,1.0
877887130,2013-04-08,
877887130,2011-02-01,
877887130,2011-08-01,
877887130,2011-04-01,
877887130,2011-07-01,2.0
877887130,2013-08-08,
877887130,2009-04-21,
877887130,2009-05-21,1.0
877887130,2013-08-08,
877887130,2011-09-01,
877887130,2013-04-08,
877887130,2013-12-08,3.0
877887130,2013-06-08,
877887130,2011-09-01,
877887130,2011-10-01,2.0
877887130,2013-06-08,
877887130,2013-05-08,
877887130,2011-01-01,
877887130,2011-03-01,
877887130,2009-05-21,
877887130,2011-07-01,
877887130,2009-03-21,
987582746,2014-12-02,
987582746,2016-07-14,
987582746,2016-07-14,
987582746,2014-06-18,
987582746,2014-10-02,
987582746,2016-09-17,
987582746,2016-12-17,
987582746,2016-08-31,
987582746,2014-11-02,
987582746,2014-10-18,
987582746,2016-07-31,
987582746,2014-07-05,
987582746,2014-09-02,
987582746,2017-12-20,
987582746,2017-03-17,
987582746,2014-02-02,
987582746,2019-03-15,
987582746,2019-02-15,
987582746,2020-10-10,
987582746,2020-06-10,
987582746,2020-05-10,
987582746,2020-04-10,
987582746,2020-01-10,
987582746,2020-07-10,
987582746,2020-11-02,
987582746,2020-09-02,
987582746,2020-01-02,
270625734,2017-07-21,
270625734,2016-11-17,
270625734,2017-02-28,
270625734,2016-02-17,
138912471,2009-08-01,
138912471,2014-02-26,
138912471,2014-09-26,
138912471,2016-05-07,
138912471,2009-08-01,
138912471,2016-06-07,
138912471,2014-07-26,
138912471,2016-11-07,
138912471,2012-11-12,
138912471,2016-10-07,
138912471,2014-06-26,
138912471,2014-09-12,
138912471,2014-05-12,
138912471,2011-11-18,
138912471,2009-02-01,
138912471,2014-11-14,
138912471,2014-01-26,
138912471,2016-12-07,
138912471,2011-09-20,
138912471,2009-08-01,
138912471,2014-04-26,
138912471,2014-01-12,
138912471,2014-07-26,
138912471,2014-11-26,
138912471,2014-07-12,
138912471,2014-06-26,
138912471,2016-12-07,
138912471,2014-12-26,
138912471,2012-05-12,
138912471,2012-08-12,
138912471,2016-05-07,
138912471,2016-09-07,
138912471,2014-01-12,
138912471,2016-07-07,
138912471,2009-10-01,
138912471,2014-06-26,
138912471,2014-07-26,
138912471,2016-03-07,
138912471,2014-08-14,
127639160,2012-05-24,2.0
127639160,2012-01-09,
127639160,2012-12-09,1.0
127639160,2012-05-09,
127639160,2012-04-09,
127639160,2012-04-09,
127639160,2012-10-09,
127639160,2012-03-09,
127639160,2010-06-28,1.0
127639160,2012-12-09,
127639160,2012-05-09,
127639160,2012-05-24,2.0
127639160,2012-08-09,1.0
127639160,2012-11-09,
127639160,2012-03-09,
127639160,2012-04-09,1.0
127639160,2012-06-09,1.0
127639160,2012-02-09,1.0
127639160,2012-11-09,1.0
127639160,2017-07-29,
127639160,2017-03-29,
352915806,2016-05-08,
352915806,2016-01-08,
352915806,2016-10-08,
352915806,2016-05-08,
352915806,2016-02-08,
352915806,2016-08-08,
352915806,2017-11-14,
352915806,2017-12-19,
352915806,2016-10-08,
352915806,2017-05-13,
352915806,2017-02-13,
352915806,2017-12-14,
352915806,2018-12-07,
143871515,2015-05-02,
143871515,2015-04-02,
143871515,2008-10-16,2.0
143871515,2006-08-30,
143871515,2008-03-16,
143871515,2015-03-02,4.0
143871515,2015-04-02,4.0
955813934,2011-01-07,
955813934,2011-06-07,
955813934,2014-09-13,
955813934,2014-04-13,2.0
955813934,2014-10-13,
955813934,2011-06-07,
955813934,2017-10-27,
955813934,2017-03-27,
955813934,2017-08-27,
955813934,2017-04-27,
115709829,2016-12-05,
115709829,2016-05-05,2.0
115709829,2016-06-05,
115709829,2016-01-05,2.0
115709829,2017-12-21,
115709829,2017-10-21,
115709829,2016-03-05,
115709829,2014-09-18,1.0
115709829,2016-06-05,2.0
115709829,2016-01-05,2.0
115709829,2016-12-05,2.0
115709829,2016-06-05,2.0
115709829,2017-05-21,
115709829,2017-02-21,
115709829,2016-04-05,
115709829,2016-01-05,
115709829,2016-11-05,
115709829,2018-06-25,0.0
115709829,2018-12-25,0.0
115709829,2019-05-15,
115709829,2018-10-25,0.0
115709829,2018-09-25,0.0
1206918550,2015-10-23,2.0
1206918550,2016-09-13,3.0
1206918550,2016-05-13,3.0
1206918550,2015-08-23,
1206918550,2013-09-18,1.0
1206918550,2015-01-23,2.0
1206918550,2013-10-18,1.0
1206918550,2015-03-23,2.0
1206918550,2015-08-23,
1206918550,2015-08-23,2.0
1206918550,2015-08-23,
1206918550,2016-07-13,
1206918550,2015-07-23,
1206918550,2016-01-13,3.0
1206918550,2013-09-18,1.0
1206918550,2016-05-13,
1206918550,2016-03-13,
1206918550,2013-11-18,
1206918550,2013-07-18,
1206918550,2019-08-03,
1206918550,2015-01-23,
994929954,2012-01-21,4.0
994929954,2010-07-04,1.0
994929954,2011-06-14,2.0
994929954,2016-07-26,8.0
994929954,2010-11-04,1.0
994929954,2012-10-04,5.0
994929954,2011-08-12,
994929954,2016-05-26,8.0
994929954,2012-12-04,5.0
994929954,2010-01-04,1.0
994929954,2012-01-06,6.0
994929954,2010-09-04,1.0
994929954,2010-08-04,1.0
994929954,2016-10-26,
994929954,2014-08-06,7.0
994929954,2011-07-12,3.0
994929954,2011-01-14,2.0
994929954,2012-06-21,4.0
994929954,2010-08-04,1.0
994929954,2011-07-12,3.0
994929954,2012-07-04,5.0
994929954,2016-02-26,
994929954,2012-10-04,5.0
994929954,2011-02-12,3.0
994929954,2010-01-04,1.0
994929954,2011-01-14,2.0
994929954,2016-06-26,8.0
994929954,2017-02-27,
994929954,2010-05-04,
422687955,2014-09-09,1.0
422687955,2014-08-09,1.0
422687955,2014-11-09,
422687955,2014-12-09,1.0
422687955,2014-02-09,
422687955,2014-04-09,
422687955,2014-03-09,
422687955,2014-04-09,
50478809,2019-09-10,
50478809,2019-02-10,
50478809,2019-03-10,
50478809,2019-12-10,
180058780,2014-06-12,
180058780,2006-05-07,
180058780,2013-04-25,
180058780,2013-08-25,
180058780,2015-10-10,
180058780,2015-01-10,
180058780,2013-04-17,
180058780,2015-10-10,
180058780,2011-03-06,
180058780,2015-10-10,
180058780,2015-03-10,
180058780,2017-02-20,
180058780,2013-06-25,
180058780,2011-06-06,
180058780,2014-09-12,
180058780,2015-12-17,
180058780,2009-03-26,
180058780,2013-02-17,
180058780,2013-10-17,
180058780,2013-04-17,
180058780,2013-11-25,
180058780,2016-01-21,
180058780,2015-05-10,
180058780,2016-08-21,
180058780,2013-03-25,
180058780,2006-10-07,
180058780,2017-04-20,
180058780,2016-09-02,
180058780,2013-04-17,
180058780,2016-11-02,
180058780,2016-10-19,
180058780,2015-09-10,
180058780,2015-11-10,
180058780,2016-07-02,
180058780,2013-09-17,
180058780,2013-03-17,
180058780,2014-05-12,
180058780,2013-08-25,
180058780,2014-08-12,
180058780,2014-07-12,
180058780,2013-07-25,
180058780,2006-01-07,
180058780,2017-06-20,
180058780,2016-11-21,
180058780,2015-04-17,
180058780,2013-03-25,
180058780,2006-11-07,
180058780,2006-08-07,
180058780,2013-04-25,
180058780,2016-12-19,
180058780,2016-03-21,
180058780,2006-06-07,
180058780,2016-06-02,
180058780,2015-09-10,
180058780,2016-07-19,
180058780,2016-01-02,
180058780,2013-06-25,
180058780,2016-06-02,
180058780,2015-03-10,
180058780,2018-01-02,
180058780,2018-03-02,
180058780,2018-05-24,
180058780,2018-09-24,
180058780,2018-09-05,
1093711216,2016-08-19,3.0
1093711216,2012-03-28,1.0
1093711216,2013-08-18,1.0
1093711216,2012-09-28,1.0
1093711216,2016-07-19,
1093711216,2016-02-19,
1093711216,2016-08-19,3.0
580439677,2015-02-19,
580439677,2015-09-19,1.0
580439677,2015-02-19,
580439677,2015-02-19,1.0
580439677,2015-11-19,
580439677,2015-11-19,
580439677,2015-06-19,1.0
580439677,2015-08-19,1.0
257000995,2015-11-12,
257000995,2015-03-12,1.0
257000995,2015-02-12,1.0
257000995,2015-05-12,
583191066,2017-02-06,
193996297,2015-01-05,
193996297,2016-01-11,
193996297,2016-07-11,
193996297,2016-10-11,3.0
193996297,2016-12-11,3.0
193996297,2015-06-05,3.0
193996297,2016-06-11,3.0
193996297,2014-11-28,2.0
193996297,2015-08-05,3.0
193996297,2015-07-05,
193996297,2015-11-05,
452375518,2017-11-06,
452375518,2015-01-04,
452375518,2015-06-04,
452375518,2015-03-04,1.0
452375518,2017-12-10,
452375518,2015-04-04,
452375518,2017-10-06,
452375518,2017-11-10,
452375518,2017-07-06,
452375518,2015-04-04,
452375518,2015-08-04,2.0
452375518,2015-08-04,2.0
452375518,2017-12-09,
452375518,2017-08-10,
452375518,2015-02-04,
452375518,2015-03-04,1.0
452375518,2015-10-04,
452375518,2017-10-10,
216623780,2014-07-20,3.0
216623780,2012-07-19,2.0
216623780,2009-06-27,1.0
216623780,2017-12-14,
216623780,2017-07-14,
216623780,2018-05-26,
216623780,2018-03-26,
216623780,2018-04-26,
216623780,2017-05-14,
216623780,2018-04-26,
216623780,2018-08-26,
216623780,2018-09-01,
216623780,2018-02-26,
216623780,2018-03-26,
216623780,2018-05-01,
216623780,2018-10-26,
1188494948,2017-10-09,
1188494948,2017-05-09,
1188494948,2017-03-09,
1188494948,2017-02-28,
1188494948,2017-03-09,
1188494948,2017-01-09,
1188494948,2017-11-09,
1188494948,2018-04-03,0.0
1188494948,2018-03-03,0.0
1188494948,2018-08-09,0.0
1188494948,2018-05-09,0.0
1188494948,2019-10-24,
